date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:22:14	326/326	U-----	200	untouched ('OK')	text/html	date:Thu,%2005%20Mar%202020%2006:03:29%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:14	326/326	U-----	200	untouched ('OK')	text/html	date:Thu,%2005%20Mar%202020%2006:03:28%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:15	70/70	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:03:56%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:15	70/70	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:04:04%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:15	71/71	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:03:53%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:16	70/70	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:03:59%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:16	90/90	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:03:57%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:16	2545/2545	U-----	200	untouched ('')	image/gif	date:Thu,%2005%20Mar%202020%2006:03:59%20GMT	http://www.aep.ng/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://www.aep.ng/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
08:22:16	108/108	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:14%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/box_shadow_button.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/box_shadow_button.png	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:16	124976/124976	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2005%20Mar%202020%2005:45:19%20GMT	http://www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons.eot?93978679	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons28cd.eot	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:17	124804/124804	U-----	200	untouched ('')	font/ttf	date:Thu,%2005%20Mar%202020%2005:45:16%20GMT	http://www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons.ttf?93978679	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons28cd.ttf	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:17	81012/81012	U-----	200	untouched ('')	font/woff	date:Thu,%2005%20Mar%202020%2005:45:11%20GMT	http://www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons.woff?93978679	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons28cd.woff	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:17	184859/184859	U-----	200	untouched ('OK')	image/svg+xml	date:Thu,%2005%20Mar%202020%2005:45:15%20GMT	http://www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons.svg?93978679	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/fonts/mfn-icons28cd.svg	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:17	241/241	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:27%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/contact_form_error.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/contact_form_error.png	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:18	1077/1077	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:09%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/bg_panel.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/bg_panel.png	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:19	972/972	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:54:53%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_5_b.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_5_b.png	(from http://www.aep.ng/wp-content/themes/betheme/css/base.css?ver=20.9.7)
08:22:19	974/974	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:54:51%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_3_b.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_3_b.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:19	404/404	U-----	200	untouched ('')	image/gif	date:Thu,%2005%20Mar%202020%2005:42:08%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/preloader.gif	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/preloader.gif	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:19	108/108	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:18%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/box_shadow.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/box_shadow.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:19	1541/1541	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:10%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/blockquote.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/blockquote.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:19	1486/1486	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:16%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/link.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/link.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:20	115/115	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:12%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/top_bar_right_shadow.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/top_bar_right_shadow.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:20	241/241	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:27%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/blog_masonry_tile_gradient.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/blog_masonry_tile_gradient.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:20	2338/2338	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:24%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/timeline_right.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/timeline_right.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:20	1359/1359	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:22%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/photo.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/photo.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:21	1168/1168	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:17%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/recent_comments.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/recent_comments.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:21	982/982	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:54:49%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_10_w.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_10_w.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:22	118/118	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:54:51%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/stripes/textline_dark.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/stripes/textline_dark.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:22	966/966	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:21%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/videomask.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/videomask.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:22	440/440	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:21%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/blockquote_dark.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/blockquote_dark.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:22	2993/2993	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:18%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/fancy_heading_hr_dark.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/fancy_heading_hr_dark.png	(from http://www.aep.ng/wp-content/themes/betheme/css/layout.css?ver=20.9.7)
08:22:23	1187/1187	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:55:36%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/icons/list_check.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/icons/list_check.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:23	1149/1149	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:55:34%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/icons/list_star.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/icons/list_star.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:23	1213/1213	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:55:34%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/icons/list_idea.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/icons/list_idea.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:23	1160/1160	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:54:48%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/stripes/textline.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/stripes/textline.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:23	973/973	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:54:47%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_10_b.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/stripes/stripes_10_b.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:23	1018/1018	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:20%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/progressbar.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/progressbar.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:24	956/956	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:22%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/timeline_top.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/timeline_top.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:24	2338/2338	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:28%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/timeline_left.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/timeline_left.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:24	1151/1151	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2005:42:28%20GMT	http://www.aep.ng/wp-content/themes/betheme/images/fancy_heading_hr.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/images/fancy_heading_hr.png	(from http://www.aep.ng/wp-content/themes/betheme/css/shortcodes.css?ver=20.9.7)
08:22:24	4369/4369	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:17%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_222222_256x240.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:24	180/180	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:20%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:25	5616/5616	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:14%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/bg_widget_header.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/bg_widget_header.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:25	178/178	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:12%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_75_ffffff_40x100.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:25	5640/5640	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:16%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/bg_widget_header_active.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/bg_widget_header_active.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:25	120/120	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:18%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:25	119/119	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:15%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:25	4369/4369	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:08%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:26	4369/4369	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:10%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:26	4369/4369	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:06%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:27	4369/4369	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:20%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/ui/jquery.ui.all.css?ver=20.9.7)
08:22:27	1494/1494	U-----	200	untouched ('')	image/png	date:Thu,%2005%20Mar%202020%2006:15:37%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	(from http://www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.css?ver=20.9.7)
08:22:27	18277/18277	U-----	200	untouched ('')	image/jpeg	date:Thu,%2005%20Mar%202020%2006:15:38%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	(from http://www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.css?ver=20.9.7)
08:22:28	3284/3284	U-----	200	untouched ('')	image/gif	date:Thu,%2005%20Mar%202020%2006:15:41%20GMT	http://www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	(from http://www.aep.ng/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.css?ver=20.9.7)
08:22:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jun%202025%2007:20:21%20GMT	http://www.aep.ng/?p=188	C:/My%20Web%20Sites/aep/www.aep.ng/index9e8b.html	(from http://www.aep.ng/about-us/)
08:22:29	444327/444327	U-----	200	untouched ('')	image/jpeg	date:Tue,%2010%20Mar%202020%2000:25:08%20GMT	http://www.aep.ng/wp-content/uploads/2020/03/benjamin-child-GWe0dlVD9e0-unsplash-scaled.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/03/benjamin-child-GWe0dlVD9e0-unsplash-scaled.jpg	(from http://www.aep.ng/about-us/)
08:22:30	2247/2247	U--MC-	200	updated ('OK')	application/json	date:Thu,%2005%20Jun%202025%2007:20:21%20GMT	http://www.aep.ng/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aep.ng%2Fabout-us%2F	C:/My%20Web%20Sites/aep/www.aep.ng/wp-json/oembed/1.0/embed9064.json	(from http://www.aep.ng/about-us/)
08:22:30	2340/2340	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2005%20Jun%202025%2007:20:22%20GMT	http://www.aep.ng/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aep.ng%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/aep/www.aep.ng/wp-json/oembed/1.0/embedc03c	(from http://www.aep.ng/about-us/)
08:22:31	306805/306805	U-----	200	untouched ('')	image/jpeg	date:Tue,%2009%20Jun%202020%2011:17:43%20GMT	http://www.aep.ng/wp-content/uploads/2020/06/drew-beamer-Se7vVKzYxTI-unsplash-scaled.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/06/drew-beamer-Se7vVKzYxTI-unsplash-scaled.jpg	(from http://www.aep.ng/our-team/)
08:22:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jun%202025%2007:20:23%20GMT	http://www.aep.ng/?p=234	C:/My%20Web%20Sites/aep/www.aep.ng/index6cd9.html	(from http://www.aep.ng/our-team/)
08:22:31	2277/2277	U--MC-	200	updated ('OK')	application/json	date:Thu,%2005%20Jun%202025%2007:20:23%20GMT	http://www.aep.ng/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aep.ng%2Four-team%2F	C:/My%20Web%20Sites/aep/www.aep.ng/wp-json/oembed/1.0/embeda1b2.json	(from http://www.aep.ng/our-team/)
08:22:31	837860/837860	U-----	200	untouched ('')	image/jpeg	date:Tue,%2009%20Jun%202020%2018:13:29%20GMT	http://www.aep.ng/wp-content/uploads/2020/06/No.1.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/06/No.1.jpg	(from http://www.aep.ng/our-team/)
08:22:32	2370/2370	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2005%20Jun%202025%2007:20:23%20GMT	http://www.aep.ng/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aep.ng%2Four-team%2F&format=xml	C:/My%20Web%20Sites/aep/www.aep.ng/wp-json/oembed/1.0/embed6b05	(from http://www.aep.ng/our-team/)
08:22:32	262054/262054	U-----	200	untouched ('')	image/jpeg	date:Tue,%2009%20Jun%202020%2018:13:41%20GMT	http://www.aep.ng/wp-content/uploads/2020/06/No.2.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/06/No.2.jpg	(from http://www.aep.ng/our-team/)
08:22:33	575558/575558	U-----	200	untouched ('')	image/jpeg	date:Tue,%2009%20Jun%202020%2018:13:50%20GMT	http://www.aep.ng/wp-content/uploads/2020/06/No.3.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/06/No.3.jpg	(from http://www.aep.ng/our-team/)
08:22:58	85417/85417	U--MC-	200	updated ('OK')	text/html	date:Thu,%2005%20Jun%202025%2007:20:26%20GMT	http://www.aep.ng/eng-hassan-allam/	C:/My%20Web%20Sites/aep/www.aep.ng/eng-hassan-allam/index.html	(from http://www.aep.ng/our-team/)
08:22:59	609505/609505	U-----	200	untouched ('')	image/jpeg	date:Fri,%2010%20Jul%202020%2004:32:34%20GMT	http://www.aep.ng/wp-content/uploads/2020/07/Mr-Allam.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/07/Mr-Allam.jpg	(from http://www.aep.ng/our-team/)
08:23:08	84615/84615	U--MC-	200	updated ('OK')	text/html	date:Thu,%2005%20Jun%202025%2007:20:25%20GMT	http://www.aep.ng/h-e-ahmad-saeed-al-badi/	C:/My%20Web%20Sites/aep/www.aep.ng/h-e-ahmad-saeed-al-badi/index.html	(from http://www.aep.ng/our-team/)
08:23:09	598690/598690	U-----	200	untouched ('')	image/jpeg	date:Tue,%2009%20Jun%202020%2018:14:16%20GMT	http://www.aep.ng/wp-content/uploads/2020/06/No.6.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/06/No.6.jpg	(from http://www.aep.ng/our-team/)
08:23:11	85808/85808	U--MC-	200	updated ('OK')	text/html	date:Thu,%2005%20Jun%202025%2007:20:25%20GMT	http://www.aep.ng/gen-ali-nani/	C:/My%20Web%20Sites/aep/www.aep.ng/gen-ali-nani/index.html	(from http://www.aep.ng/our-team/)
08:23:12	272238/272238	U-----	200	untouched ('')	image/jpeg	date:Tue,%2009%20Jun%202020%2018:13:57%20GMT	http://www.aep.ng/wp-content/uploads/2020/06/No.4.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/06/No.4.jpg	(from http://www.aep.ng/our-team/)
08:23:35	84617/84617	U--MC-	200	updated ('OK')	text/html	date:Thu,%2005%20Jun%202025%2007:21:05%20GMT	http://www.aep.ng/mr-shakiru-olayinka/	C:/My%20Web%20Sites/aep/www.aep.ng/mr-shakiru-olayinka/index.html	(from http://www.aep.ng/our-team/)
08:23:36	685538/685538	U-----	200	untouched ('')	image/jpeg	date:Tue,%2009%20Jun%202020%2018:14:06%20GMT	http://www.aep.ng/wp-content/uploads/2020/06/No.5.jpg	C:/My%20Web%20Sites/aep/www.aep.ng/wp-content/uploads/2020/06/No.5.jpg	(from http://www.aep.ng/our-team/)
08:23:38	86642/86642	U--MC-	200	updated ('OK')	text/html	date:Thu,%2005%20Jun%202025%2007:20:53%20GMT	http://www.aep.ng/abiye-henderson-membere/	C:/My%20Web%20Sites/aep/www.aep.ng/abiye-henderson-membere/index.html	(from http://www.aep.ng/our-team/)
